850|ALLEN||THOMAS||Mr|1925-03-26 00:00:00.000|31|395669|854712|1992-05-18 00:00:00.000|2002-01-29 00:00:00.000|PBGpNLkEj|1998-09-13 00:00:00.000|N|N|N|N|398|2008-04-11 00:00:00.000|222|2008-10-26 00:00:00.000
624|DONALD||DELGADO|DON|Mr|1960-10-15 00:00:00.000|33|197404|385064|2004-07-26 00:00:00.000|1991-10-30 00:00:00.000|dtWrzYqwc|2008-06-14 00:00:00.000|N|N|Y|Y|82|2009-08-28 00:00:00.000|160|2007-04-07 00:00:00.000
625|DORIS||MENDEZ||Ms|1928-11-25 00:00:00.000|32|721652|765939|2011-01-22 00:00:00.000|2006-06-01 00:00:00.000|ZpUyek|2002-08-09 00:00:00.000|Y|N|Y|Y|287|2011-03-10 00:00:00.000|386|2007-03-29 00:00:00.000
626|DOUGLAS||MENDOZA||Dr|1901-11-28 00:00:00.000|8|2928|792731|1992-05-16 00:00:00.000|2009-07-09 00:00:00.000|CTDHJBrOc|1995-09-28 00:00:00.000|N|N|N|Y|217|2009-11-12 00:00:00.000|418|2009-06-21 00:00:00.000
627|DON||PERRY||Mr|1939-03-30 00:00:00.000|31|953227|209136|2002-01-11 00:00:00.000|2000-05-14 00:00:00.000|hWGuDhWjaqKzvRw|2007-02-12 00:00:00.000|Y|N|N|Y|340|2008-06-24 00:00:00.000|62|2009-01-30 00:00:00.000
628|HOWARD||DELGADO||Mr|1990-02-02 00:00:00.000|26|394185|946811|1997-06-10 00:00:00.000|1990-09-11 00:00:00.000|UdgkQUbq|2010-03-31 00:00:00.000|Y|N|N|Y|406|2011-02-02 00:00:00.000|471|2011-09-05 00:00:00.000
629|JORGE||PENA||Mr|1907-06-05 00:00:00.000|1|729812|383456|1998-02-22 00:00:00.000|2006-10-02 00:00:00.000|dPDEAyqKNb|2001-10-16 00:00:00.000|Y|N|N|N|483|2008-09-13 00:00:00.000|168|2011-02-08 00:00:00.000
630|JOEL||DEAN||Dr|2003-06-26 00:00:00.000|47|985026|831552|2002-04-27 00:00:00.000|1992-09-18 00:00:00.000|TgV|1995-04-27 00:00:00.000|N|Y|Y|N|817|2007-01-27 00:00:00.000|842|2008-02-09 00:00:00.000
631|JOYCE||LEONARD||Dr|1945-11-09 00:00:00.000|34|225497|369475|2009-09-18 00:00:00.000|1994-06-25 00:00:00.000|UmLk|2001-12-15 00:00:00.000|N|N|N|Y|145|2007-04-20 00:00:00.000|502|2010-10-29 00:00:00.000
632|JORGE||KELLER||Mr|1948-06-06 00:00:00.000|45|424685|679473|2005-02-26 00:00:00.000|1991-07-20 00:00:00.000|pdcQliW|1992-07-28 00:00:00.000|N|Y|Y|N|195|2009-08-21 00:00:00.000|401|2007-11-21 00:00:00.000
633|JOEL||BENNETT||Dr|1943-03-24 00:00:00.000|41|844873|614800|2010-04-14 00:00:00.000|2005-05-06 00:00:00.000|ILIYZW|2009-04-02 00:00:00.000|Y|N|N|Y|444|2009-05-09 00:00:00.000|772|2008-06-26 00:00:00.000
634|JOYCE||JENKINS||Dr|1908-08-13 00:00:00.000|43|745877|88137|1994-09-30 00:00:00.000|1992-03-18 00:00:00.000|hCuPtIjGtW|1990-06-28 00:00:00.000|N|Y|N|Y|375|2011-01-17 00:00:00.000|609|2009-04-12 00:00:00.000
635|JORGE||BENSON||Mr|1987-01-11 00:00:00.000|21|66652|950334|1996-04-30 00:00:00.000|2010-11-30 00:00:00.000|lntcR|2010-10-25 00:00:00.000|Y|Y|Y|N|61|2010-01-02 00:00:00.000|255|2010-09-13 00:00:00.000
636|JOEL||REYES||Dr|1965-08-08 00:00:00.000|6|973390|71284|2008-11-17 00:00:00.000|1999-02-07 00:00:00.000|ivnrft|1997-05-07 00:00:00.000|Y|N|Y|N|119|2008-12-07 00:00:00.000|125|2008-12-08 00:00:00.000
637|JOYCE||HENRY||Dr|2010-11-15 00:00:00.000|31|905074|341361|2011-04-09 00:00:00.000|2002-04-23 00:00:00.000|ClyXwRjjXl|1998-11-20 00:00:00.000|Y|N|N|Y|401|2011-04-26 00:00:00.000|8|2011-12-07 00:00:00.000
638|LOIS||WEBB||Dr|1986-10-25 00:00:00.000|39|238581|666606|1998-02-12 00:00:00.000|1995-01-23 00:00:00.000|jVwpUuNRWBSL|2001-09-03 00:00:00.000|N|N|Y|N|701|2007-09-30 00:00:00.000|409|2010-05-22 00:00:00.000
639|LOUIS||MENDEZ||Mr|1964-03-13 00:00:00.000|50|634320|96115|2001-02-28 00:00:00.000|1991-12-28 00:00:00.000|NQRTshMhfJJDqt|1994-09-12 00:00:00.000|N|N|N|Y|307|2009-03-23 00:00:00.000|592|2008-07-24 00:00:00.000
640|LORI||PETERS||Mrs|1977-07-08 00:00:00.000|4|830498|218941|1997-01-24 00:00:00.000|2003-09-15 00:00:00.000|xVNKNol|2007-01-27 00:00:00.000|Y|Y|Y|N|773|2007-05-01 00:00:00.000|836|2009-07-27 00:00:00.000
641|MONICA||FERNANDEZ||Miss|1922-06-17 00:00:00.000|49|46686|378274|1997-05-30 00:00:00.000|2011-02-04 00:00:00.000|RAgYkxhHbRpPZiTo|1997-08-18 00:00:00.000|Y|Y|Y|Y|802|2010-08-29 00:00:00.000|736|2008-09-24 00:00:00.000
642|NORMAN||BENNETT||Mr|1902-07-15 00:00:00.000|40|426269|583860|1995-09-05 00:00:00.000|2011-01-01 00:00:00.000|GUCRGu|1998-02-07 00:00:00.000|N|Y|N|N|258|2011-04-30 00:00:00.000|480|2008-09-15 00:00:00.000
643|ROSA||NEAL||Dr|2005-04-04 00:00:00.000|29|176962|941379|2005-09-19 00:00:00.000|2006-05-31 00:00:00.000|MbLTy|2004-09-21 00:00:00.000|N|N|Y|Y|108|2008-06-07 00:00:00.000|35|2008-11-17 00:00:00.000
644|ROSE||FERNANDEZ||Mrs|1991-01-19 00:00:00.000|14|452199|939029|1993-02-25 00:00:00.000|1999-12-14 00:00:00.000|EkENupEoGsGmZ|2007-03-25 00:00:00.000|Y|Y|Y|N|463|2007-11-10 00:00:00.000|366|2011-01-31 00:00:00.000
645|ROY||KELLER||Mr|1949-10-04 00:00:00.000|9|147037|144837|1990-03-15 00:00:00.000|2001-06-24 00:00:00.000|RbM|2006-04-08 00:00:00.000|N|Y|N|N|760|2011-11-05 00:00:00.000|8|2010-07-05 00:00:00.000
646|ROBERT||DENNIS|BOB|Mr|1961-01-11 00:00:00.000|28|93326|671686|2003-04-26 00:00:00.000|1992-12-18 00:00:00.000|RHgG|2001-03-16 00:00:00.000|N|N|N|Y|427|2009-02-01 00:00:00.000|37|2010-03-29 00:00:00.000
647|ROBERTA||BENSON||Mrs|2000-12-01 00:00:00.000|35|707243|52438|1991-12-24 00:00:00.000|2010-02-28 00:00:00.000|PtJsCUzJy|1997-03-29 00:00:00.000|Y|N|Y|Y|582|2008-06-25 00:00:00.000|782|2009-01-20 00:00:00.000
648|ROBERTO||WEBSTER||Mr|1994-07-06 00:00:00.000|10|119315|546843|2010-06-26 00:00:00.000|1991-05-23 00:00:00.000|WYYiN|1995-01-21 00:00:00.000|Y|Y|N|Y|15|2011-07-14 00:00:00.000|433|2011-01-30 00:00:00.000
676|VIRGINIA||HENDERSON||Ms|1998-08-22 00:00:00.000|46|121427|672053|2010-10-29 00:00:00.000|2006-06-29 00:00:00.000|nbQpjZg|1997-02-15 00:00:00.000|N|N|Y|Y|391|2008-11-25 00:00:00.000|457|2011-09-11 00:00:00.000
677|VIRGINIA||BENSON||Ms|1984-02-11 00:00:00.000|36|440348|78756|2003-06-14 00:00:00.000|2009-12-28 00:00:00.000|whFF|2009-02-08 00:00:00.000|Y|Y|N|Y|151|2009-10-30 00:00:00.000|846|2008-07-05 00:00:00.000
678|WILLIAM||WEBB||Mr|1939-03-27 00:00:00.000|49|35378|712040|2002-09-11 00:00:00.000|1998-01-22 00:00:00.000|liqLS|1999-06-07 00:00:00.000|N|Y|N|N|53|2009-06-30 00:00:00.000|537|2010-06-01 00:00:00.000
679|ALBERT||PENA||Mr|1986-08-19 00:00:00.000|11|404887|857805|2005-07-10 00:00:00.000|2005-09-24 00:00:00.000|QsVtS|2001-02-03 00:00:00.000|Y|Y|N|Y|172|2008-11-28 00:00:00.000|224|2011-06-14 00:00:00.000
680|ALBERT||FERNANDEZ||Mr|1958-08-04 00:00:00.000|33|836683|923157|2008-04-24 00:00:00.000|1995-09-26 00:00:00.000|duVEMIIUHJQEMpNL|2010-07-30 00:00:00.000|N|N|N|Y|179|2011-07-19 00:00:00.000|488|2010-03-29 00:00:00.000
681|ALBERT||MENDEZ||Mr|1942-01-18 00:00:00.000|28|720645|592034|2007-08-29 00:00:00.000|2005-03-27 00:00:00.000|gYREgWrmr|2001-05-11 00:00:00.000|N|Y|Y|Y|435|2010-06-06 00:00:00.000|524|2008-04-19 00:00:00.000
682|ALBERT||MEDINA||Mr|1962-12-08 00:00:00.000|2|14774|602532|1991-12-06 00:00:00.000|1991-05-25 00:00:00.000|YMrhHARGQfsQ|2010-03-08 00:00:00.000|Y|Y|N|N|355|2009-10-16 00:00:00.000|300|2008-12-10 00:00:00.000
683|ALBERT||WELLS||Mr|1976-10-07 00:00:00.000|2|790351|129726|2005-06-01 00:00:00.000|1993-09-28 00:00:00.000|SEVlumbtILFdV|2003-11-19 00:00:00.000|N|N|N|N|451|2011-06-11 00:00:00.000|577|2009-03-05 00:00:00.000
684|ALBERT||TERRY||Mr|2011-04-03 00:00:00.000|5|620828|767810|1996-07-09 00:00:00.000|2004-03-25 00:00:00.000|uMNwNn|2001-05-05 00:00:00.000|Y|Y|Y|Y|177|2009-10-05 00:00:00.000|304|2010-01-31 00:00:00.000
685|CLARENCE||KELLER||Mr|1928-05-12 00:00:00.000|4|723682|68271|1997-06-16 00:00:00.000|2008-06-29 00:00:00.000|urGrgIHfOaCtU|1993-02-19 00:00:00.000|Y|Y|N|Y|768|2008-01-19 00:00:00.000|83|2008-01-30 00:00:00.000
686|CLARENCE||WELLS||Mr|1909-05-09 00:00:00.000|41|435147|78692|1996-05-20 00:00:00.000|2010-08-14 00:00:00.000|GlOt|2001-08-18 00:00:00.000|Y|Y|Y|Y|615|2011-06-01 00:00:00.000|418|2008-03-01 00:00:00.000
687|ELLEN||VEGA||Mrs|2003-03-08 00:00:00.000|18|446659|687272|2001-09-28 00:00:00.000|2008-05-19 00:00:00.000|betNHBxPxOd|2002-06-24 00:00:00.000|N|Y|Y|N|290|2009-03-12 00:00:00.000|694|2009-10-31 00:00:00.000
688|ELLEN||WELCH||Mrs|1920-05-08 00:00:00.000|50|998113|476882|2003-06-24 00:00:00.000|2009-01-13 00:00:00.000|PZhbgf|1991-10-23 00:00:00.000|N|N|N|N|733|2007-07-27 00:00:00.000|705|2007-08-03 00:00:00.000
689|ELLEN||FERGUSON||Mrs|1965-11-24 00:00:00.000|11|49371|927227|1995-01-18 00:00:00.000|1997-12-24 00:00:00.000|hcvQoUkQfbMdSQL|2006-06-20 00:00:00.000|Y|N|Y|Y|656|2009-10-28 00:00:00.000|842|2009-03-07 00:00:00.000
690|FLORENCE||PERKINS||Mrs|1937-09-21 00:00:00.000|38|296451|431207|2004-04-26 00:00:00.000|1991-03-29 00:00:00.000|SGtsulHj|2006-04-13 00:00:00.000|N|N|N|Y|813|2010-09-07 00:00:00.000|595|2010-03-01 00:00:00.000
691|GLENN||LEONARD||Dr|1918-06-27 00:00:00.000|21|168874|733469|2009-01-20 00:00:00.000|2010-10-29 00:00:00.000|VomvCSOFKDQPm|2007-05-25 00:00:00.000|N|N|N|N|236|2011-02-19 00:00:00.000|596|2007-10-16 00:00:00.000
692|GLENN||NELSON||Dr|1954-10-09 00:00:00.000|12|133125|201076|2000-12-27 00:00:00.000|2002-05-02 00:00:00.000|LCMandkF|2010-07-06 00:00:00.000|Y|Y|N|Y|262|2007-10-08 00:00:00.000|80|2010-08-22 00:00:00.000
693|LLOYD||BECKER||Mr|1959-12-19 00:00:00.000|19|146590|710576|1996-12-28 00:00:00.000|1991-03-10 00:00:00.000|UBBIuQOQBu|2009-09-11 00:00:00.000|N|Y|Y|Y|626|2008-06-20 00:00:00.000|692|2009-02-09 00:00:00.000
694|AMY||HENDERSON||Miss|2009-06-16 00:00:00.000|41|176267|707473|2005-05-24 00:00:00.000|1994-05-05 00:00:00.000|sVguVX|2001-07-05 00:00:00.000|N|N|N|Y|698|2008-04-24 00:00:00.000|510|2011-05-26 00:00:00.000
695|AMANDA||HENRY||Mrs|2006-01-29 00:00:00.000|24|868620|918133|1991-10-06 00:00:00.000|2001-01-18 00:00:00.000|zJKkgsFBO|1991-09-07 00:00:00.000|N|N|Y|N|92|2011-03-01 00:00:00.000|86|2007-06-25 00:00:00.000
696|EMILY||WEBER||Mrs|1993-04-19 00:00:00.000|24|491416|255419|1993-04-23 00:00:00.000|2007-12-21 00:00:00.000|JXiZDEEsxWrDb|2007-12-01 00:00:00.000|Y|Y|Y|Y|283|2009-11-13 00:00:00.000|412|2007-07-06 00:00:00.000
697|ANNE||HERRERA||Mrs|1987-12-23 00:00:00.000|38|65454|952052|2006-07-25 00:00:00.000|1992-09-22 00:00:00.000|tTElcTVBWyYK|2011-03-28 00:00:00.000|N|Y|N|N|358|2011-09-26 00:00:00.000|642|2010-11-30 00:00:00.000
698|ANTONIO||REEVES||Mr|1926-11-21 00:00:00.000|31|95441|610861|2011-04-13 00:00:00.000|2009-02-19 00:00:00.000|vtsudHWZhkK|1999-01-16 00:00:00.000|N|N|N|N|316|2011-02-19 00:00:00.000|302|2008-01-31 00:00:00.000
699|ANGELA||MEDINA||Dr|1952-03-24 00:00:00.000|43|65212|495892|2008-10-04 00:00:00.000|1997-07-01 00:00:00.000|iXsj|2011-01-27 00:00:00.000|Y|Y|Y|N|540|2008-10-26 00:00:00.000|567|2010-09-18 00:00:00.000
700|ANNE||PETERSON||Mrs|2001-02-12 00:00:00.000|29|787222|311713|1998-06-12 00:00:00.000|1999-01-11 00:00:00.000|DmlDEPUSphw|1993-12-25 00:00:00.000|Y|N|Y|N|125|2007-10-24 00:00:00.000|332|2011-02-25 00:00:00.000
701|ANTONIO||BERRY||Mr|1966-05-03 00:00:00.000|43|983719|659481|1993-10-22 00:00:00.000|1995-08-22 00:00:00.000|hrY|1997-04-24 00:00:00.000|N|N|N|N|128|2007-04-07 00:00:00.000|616|2007-09-27 00:00:00.000
702|ANTONIO||BELL||Mr|1974-12-27 00:00:00.000|25|657265|617345|1996-09-29 00:00:00.000|2006-11-05 00:00:00.000|XxsE|2007-12-15 00:00:00.000|Y|N|Y|N|107|2007-07-07 00:00:00.000|570|2008-05-23 00:00:00.000
703|ANGELA||WEST||Dr|1953-07-15 00:00:00.000|34|452597|634816|1996-12-21 00:00:00.000|1999-06-23 00:00:00.000|xlvcIyj|2011-12-02 00:00:00.000|Y|N|N|Y|684|2010-05-02 00:00:00.000|417|2010-07-08 00:00:00.000
704|BERNICE||WEST||Ms|1994-12-09 00:00:00.000|26|618384|562068|2000-08-04 00:00:00.000|2003-09-29 00:00:00.000|JoyVmeF|2009-08-07 00:00:00.000|N|N|N|Y|297|2011-10-03 00:00:00.000|516|2007-09-13 00:00:00.000
705|BEVERLY||KENNEDY||Mrs|1962-10-28 00:00:00.000|9|816764|1077|1996-09-16 00:00:00.000|1991-06-05 00:00:00.000|lmolJauNdqwWhwa|2002-12-31 00:00:00.000|N|N|N|N|396|2009-05-02 00:00:00.000|363|2011-12-13 00:00:00.000
706|BERNICE||MEDINA||Ms|1994-01-30 00:00:00.000|8|806857|416740|2008-05-12 00:00:00.000|2011-02-18 00:00:00.000|oOjowJSj|2010-01-12 00:00:00.000|Y|Y|Y|N|470|2008-07-18 00:00:00.000|144|2009-11-24 00:00:00.000
707|BEVERLY||REYES||Mrs|2007-01-19 00:00:00.000|21|591656|47111|2010-05-04 00:00:00.000|1996-03-23 00:00:00.000|PwtxNpqExVlxxxms|2000-03-03 00:00:00.000|Y|N|Y|Y|619|2010-11-17 00:00:00.000|159|2009-02-26 00:00:00.000
708|DEBRA||NEAL||Miss|1942-09-02 00:00:00.000|45|65477|169602|1996-11-19 00:00:00.000|2007-02-02 00:00:00.000|cQWpsvElN|1993-10-27 00:00:00.000|N|Y|Y|N|13|2011-12-18 00:00:00.000|140|2011-10-21 00:00:00.000
709|DERRICK||NEWMAN||Mr|1943-01-25 00:00:00.000|36|589048|44786|1991-10-21 00:00:00.000|2009-09-23 00:00:00.000|uGqjPGFQPacCP|2003-07-15 00:00:00.000|Y|Y|N|N|629|2011-08-01 00:00:00.000|38|2011-04-29 00:00:00.000
710|DEBRA||WEAVER||Miss|2004-06-23 00:00:00.000|33|692723|350619|1996-12-18 00:00:00.000|2011-01-27 00:00:00.000|VlAhbhLY|1993-02-04 00:00:00.000|N|Y|Y|Y|640|2011-08-25 00:00:00.000|296|2010-09-06 00:00:00.000
711|DERRICK||BENSON||Mr|1925-12-13 00:00:00.000|23|733715|217840|2000-07-12 00:00:00.000|2008-12-31 00:00:00.000|RftUC|1991-11-02 00:00:00.000|Y|N|Y|N|483|2007-12-13 00:00:00.000|778|2007-03-26 00:00:00.000
712|DEBRA||HENRY||Miss|1902-02-27 00:00:00.000|40|272472|487554|2008-02-28 00:00:00.000|1993-05-17 00:00:00.000|GGAXde|1991-10-29 00:00:00.000|Y|Y|Y|N|291|2007-01-12 00:00:00.000|32|2007-02-01 00:00:00.000
713|GERALDINE||JENSEN||Miss|1920-01-22 00:00:00.000|44|769855|651323|2001-03-27 00:00:00.000|2005-07-21 00:00:00.000|BjIqsIpfBHqxrYBn|2000-11-18 00:00:00.000|N|Y|N|Y|714|2007-10-14 00:00:00.000|224|2010-05-04 00:00:00.000
714|HEATHER||PENA||Ms|1926-05-16 00:00:00.000|21|12730|161375|2009-09-02 00:00:00.000|1999-01-12 00:00:00.000|gGpuRtvQhyKNGIr|2010-11-06 00:00:00.000|Y|Y|Y|N|222|2007-05-02 00:00:00.000|129|2010-11-22 00:00:00.000
715|HERBERT||REESE||Mr|1947-12-21 00:00:00.000|44|805221|751921|2008-10-09 00:00:00.000|2010-03-01 00:00:00.000|fATpePjYoMLtak|2008-06-09 00:00:00.000|N|Y|Y|N|751|2009-10-14 00:00:00.000|280|2011-12-07 00:00:00.000
716|HELEN||JENKINS||Mrs|1967-08-06 00:00:00.000|18|362836|719258|1996-07-12 00:00:00.000|2000-04-08 00:00:00.000|YsKzGTdYUdR|2002-10-14 00:00:00.000|N|Y|N|Y|32|2010-05-31 00:00:00.000|433|2009-02-05 00:00:00.000
717|HEATHER||FERGUSON||Ms|1937-06-13 00:00:00.000|39|967630|492402|1997-09-01 00:00:00.000|1996-04-16 00:00:00.000|miZzMW|2000-06-18 00:00:00.000|Y|N|Y|Y|276|2009-10-04 00:00:00.000|774|2010-07-02 00:00:00.000
718|JENNIFER||LEE|JENNY|Miss|2003-03-16 00:00:00.000|23|451161|543273|2008-07-27 00:00:00.000|2007-01-08 00:00:00.000|zbfMOmC|2010-07-13 00:00:00.000|Y|Y|N|N|135|2009-01-06 00:00:00.000|729|2007-08-11 00:00:00.000
719|JEANNE||FERNANDEZ||Mrs|1959-09-09 00:00:00.000|5|844297|921969|2000-07-04 00:00:00.000|2006-03-10 00:00:00.000|wObLLBBPRSXRaG|1997-01-26 00:00:00.000|Y|N|N|Y|729|2011-03-02 00:00:00.000|741|2007-02-24 00:00:00.000
720|JESSICA||HENDERSON||Mrs|1948-11-15 00:00:00.000|39|991970|570374|2005-11-07 00:00:00.000|2005-10-07 00:00:00.000|XRmICPNRVFPT|1998-07-12 00:00:00.000|Y|N|N|N|642|2007-12-07 00:00:00.000|517|2009-09-05 00:00:00.000
721|JEREMY||BENNETT||Mr|1997-08-02 00:00:00.000|38|183106|555216|1990-06-19 00:00:00.000|1993-12-25 00:00:00.000|kwClqZXI|2008-09-21 00:00:00.000|N|N|N|Y|472|2007-05-09 00:00:00.000|217|2010-11-13 00:00:00.000
722|JEFF||MEDINA||Mr|1933-07-27 00:00:00.000|45|812785|17112|1992-01-08 00:00:00.000|1995-09-21 00:00:00.000|qPxRTpAl|1998-06-01 00:00:00.000|N|N|Y|Y|456|2007-02-01 00:00:00.000|34|2009-11-20 00:00:00.000
723|JESUS||PETERS||Mr|1937-05-24 00:00:00.000|44|751495|449368|1998-03-14 00:00:00.000|2010-03-12 00:00:00.000|TaPRguXZNRBRt|2007-09-17 00:00:00.000|Y|N|N|N|748|2008-12-25 00:00:00.000|503|2009-03-03 00:00:00.000
724|JEROME||FERGUSON||Mr|2004-09-11 00:00:00.000|13|941545|901067|1999-12-02 00:00:00.000|1995-10-26 00:00:00.000|jQbzPvPT|1991-01-10 00:00:00.000|Y|N|Y|Y|760|2009-12-10 00:00:00.000|153|2011-01-15 00:00:00.000
725|KELLY||LEE||Miss|1997-01-13 00:00:00.000|33|437852|651298|1995-03-02 00:00:00.000|2007-08-27 00:00:00.000|cxBQNmpdMJkUhI|1999-03-07 00:00:00.000|Y|Y|N|N|209|2008-05-26 00:00:00.000|797|2007-10-29 00:00:00.000
726|KELLY||GEORGE||Miss|1952-02-21 00:00:00.000|16|580992|549664|2009-03-21 00:00:00.000|1992-11-10 00:00:00.000|IQbqt|2006-11-25 00:00:00.000|N|N|N|N|847|2009-11-10 00:00:00.000|135|2007-06-26 00:00:00.000
727|KELLY||PERRY||Miss|1920-05-09 00:00:00.000|28|465227|721709|1992-11-08 00:00:00.000|2007-11-30 00:00:00.000|LKaIjxbpvg|1993-07-30 00:00:00.000|Y|N|Y|Y|37|2011-04-26 00:00:00.000|487|2008-05-13 00:00:00.000
756|RENEE||WEBER||Miss|1968-04-07 00:00:00.000|13|505682|440671|2002-04-24 00:00:00.000|1993-12-06 00:00:00.000|GNVFuQAyTiVZ|2003-06-03 00:00:00.000|N|Y|N|Y|61|2007-06-11 00:00:00.000|551|2011-12-27 00:00:00.000
757|TERESA||NEAL||Mrs|1975-01-14 00:00:00.000|34|941403|772580|2009-12-19 00:00:00.000|1995-08-10 00:00:00.000|XhPo|2000-10-01 00:00:00.000|N|N|N|Y|463|2010-02-02 00:00:00.000|653|2010-08-07 00:00:00.000
758|TERESA||HENRY||Mrs|1953-03-10 00:00:00.000|40|930269|877594|2000-06-17 00:00:00.000|2001-10-02 00:00:00.000|GCSWNhkp|1993-09-18 00:00:00.000|N|Y|N|N|318|2007-05-20 00:00:00.000|11|2008-02-09 00:00:00.000
759|VERNON||PEARSON||Mr|1956-03-03 00:00:00.000|2|89716|780739|1999-08-07 00:00:00.000|2009-04-25 00:00:00.000|TsiNfRqjY|2002-11-13 00:00:00.000|N|Y|N|Y|787|2007-02-07 00:00:00.000|736|2010-11-26 00:00:00.000
760|WENDY||NEWTON||Miss|1955-08-31 00:00:00.000|25|19180|688932|1993-04-22 00:00:00.000|1994-08-29 00:00:00.000|vQxeb|1997-12-05 00:00:00.000|N|Y|N|Y|849|2011-03-20 00:00:00.000|731|2007-07-27 00:00:00.000
761|AARON||NEWTON||Mr|1903-10-22 00:00:00.000|8|919476|765430|1992-04-09 00:00:00.000|2007-06-25 00:00:00.000|TtkcEQO|1992-11-08 00:00:00.000|Y|N|Y|Y|828|2009-05-26 00:00:00.000|682|2010-06-02 00:00:00.000
762|BARBARA||MEYER||Mrs|1994-03-20 00:00:00.000|35|267889|324120|2006-09-08 00:00:00.000|1995-09-17 00:00:00.000|gOYZd|2003-05-25 00:00:00.000|Y|Y|N|N|792|2008-12-02 00:00:00.000|650|2011-11-01 00:00:00.000
763|CAROLYN||DEAN||Dr|1943-01-10 00:00:00.000|23|64384|103510|2009-01-07 00:00:00.000|2003-01-16 00:00:00.000|ofYswqYDpiuuJG|1997-07-08 00:00:00.000|N|Y|Y|Y|736|2011-03-14 00:00:00.000|659|2007-05-25 00:00:00.000
764|CARRIE||HERRERA||Mrs|1900-03-02 00:00:00.000|15|784825|775826|1998-06-09 00:00:00.000|2008-06-27 00:00:00.000|SsOaaw|2000-03-16 00:00:00.000|Y|N|Y|Y|181|2009-05-27 00:00:00.000|463|2009-12-01 00:00:00.000
765|CATHERINE||GEORGE||Mrs|2003-01-20 00:00:00.000|20|92242|712042|1996-04-12 00:00:00.000|2004-02-03 00:00:00.000|YzxmKSlB|1992-02-26 00:00:00.000|N|N|Y|Y|215|2008-08-23 00:00:00.000|493|2011-05-01 00:00:00.000
766|CATHY||BENSON||Mrs|1919-03-24 00:00:00.000|47|619181|341369|2004-02-26 00:00:00.000|2003-11-12 00:00:00.000|AKe|2002-02-07 00:00:00.000|Y|N|N|Y|461|2007-10-10 00:00:00.000|312|2010-07-01 00:00:00.000
767|CALVIN||KELLY||Mr|1939-03-05 00:00:00.000|49|193680|599292|2004-01-08 00:00:00.000|2006-12-20 00:00:00.000|EJLDhfBEXQ|1994-08-07 00:00:00.000|N|N|Y|N|371|2009-10-21 00:00:00.000|540|2009-08-07 00:00:00.000
768|DANNY||BELL||Mr|1996-10-14 00:00:00.000|10|187616|68543|2001-09-25 00:00:00.000|1996-08-11 00:00:00.000|iHRjXPpsWRmyoDC|1992-06-18 00:00:00.000|Y|N|Y|N|159|2008-04-23 00:00:00.000|137|2008-08-19 00:00:00.000
769|DANNY||NEWMAN||Mr|1999-01-22 00:00:00.000|25|411850|796415|2008-07-04 00:00:00.000|1994-01-06 00:00:00.000|ROU|2005-04-29 00:00:00.000|Y|Y|Y|Y|734|2007-10-02 00:00:00.000|131|2009-12-31 00:00:00.000
770|DANNY||MENDEZ||Mr|1926-12-17 00:00:00.000|42|542323|824384|1998-11-11 00:00:00.000|1999-09-09 00:00:00.000|XgMTKoTsMIna|2000-09-22 00:00:00.000|Y|Y|N|N|759|2011-03-06 00:00:00.000|518|2009-09-15 00:00:00.000
771|DANNY||MEDINA||Mr|1932-10-05 00:00:00.000|35|560132|772974|1990-03-30 00:00:00.000|2010-07-23 00:00:00.000|gyGjKIuJmXQJ|2005-05-05 00:00:00.000|Y|N|N|N|247|2009-12-10 00:00:00.000|704|2010-01-27 00:00:00.000
772|DANNY||WELLS||Mr|1982-05-30 00:00:00.000|2|711928|787469|2004-02-06 00:00:00.000|1998-06-28 00:00:00.000|EMlRRNMMiADsN|2001-09-26 00:00:00.000|Y|Y|N|N|85|2007-03-19 00:00:00.000|315|2007-12-22 00:00:00.000
773|DANNY||TERRY||Mr|1939-03-11 00:00:00.000|9|758893|764865|2003-11-23 00:00:00.000|1991-06-08 00:00:00.000|gEdY|2011-05-13 00:00:00.000|Y|N|N|Y|834|2007-02-08 00:00:00.000|167|2009-10-26 00:00:00.000
774|GAIL||HERNANDEZ||Mrs|2008-05-08 00:00:00.000|43|964245|177005|2006-11-09 00:00:00.000|1999-07-29 00:00:00.000|KsIpgivywUxPg|2001-08-15 00:00:00.000|Y|N|N|Y|271|2011-11-08 00:00:00.000|425|2007-02-10 00:00:00.000
775|HAZEL||LEE||Ms|1921-04-06 00:00:00.000|13|595301|96637|1998-11-25 00:00:00.000|2002-06-17 00:00:00.000|VPaYLiLjESqY|2001-05-08 00:00:00.000|Y|N|Y|Y|58|2007-06-15 00:00:00.000|658|2010-10-17 00:00:00.000
776|HAROLD||NELSON||Mr|1915-09-23 00:00:00.000|1|373943|268928|2001-10-23 00:00:00.000|2011-06-14 00:00:00.000|xoF|1998-11-11 00:00:00.000|N|N|Y|Y|576|2007-07-24 00:00:00.000|369|2007-11-08 00:00:00.000
777|JAMES||LEE||Mr|1972-04-29 00:00:00.000|3|334141|81636|1991-04-30 00:00:00.000|2005-04-24 00:00:00.000|EXII|1998-07-29 00:00:00.000|Y|N|Y|N|331|2011-12-04 00:00:00.000|147|2008-08-28 00:00:00.000
